"Player","Server","Stroke.Type","Opp.Stroke.Type","Ball.hit.to.lag4","Ball.hit.to.lag3","Ball.hit.to.lag2","Ball.lands","Ball.hit.from","Ball.hit.to","In.out","id","rally_num","hit.to.string","rally_length"
"F","1","BS","FT","Z5","Z5","Z3","Z5","Z5","Z5","Long",228,39,"Z5_Z10_Z8_Z10_Z14",5
"DP","0","BT",NA,NA,NA,NA,"Z2","Z2","Z4","In",230,40,"Z2_Z13_Z10_Z7_Z7_Z3",6
"F","1","BL","BT",NA,NA,"Z2","Z4","Z4","Z5","In",231,40,"Z2_Z13_Z10_Z7_Z7_Z3",6
"DP","0","BT","BL",NA,"Z2","Z4","Z5","Z5","Z2","In",232,40,"Z2_Z13_Z10_Z7_Z7_Z3",6
"F","1","FT","BT","Z2","Z4","Z5","Z2","Z2","Z2","In",233,40,"Z2_Z13_Z10_Z7_Z7_Z3",6
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z5","In",236,41,"Z5_Z10_Z10_Z4_Z10",5
"F","1","FT","BT",NA,NA,"Z5","Z5","Z5","Z5","In",237,41,"Z5_Z10_Z10_Z4_Z10",5
"DP","0","BT","FT",NA,"Z5","Z5","Z5","Z5","Z4","In",238,41,"Z5_Z10_Z10_Z4_Z10",5
"F","1","FT","BT","Z5","Z5","Z5","Z4","Z4","Z5","In",239,41,"Z5_Z10_Z10_Z4_Z10",5
"DP","0","BS",NA,NA,NA,NA,"Z3","Z4","Z3","In",241,42,"Z3_Z3_Z11_Z14",4
"F","1","FT","BS",NA,NA,"Z3","Z3","Z3","Z2","In",242,42,"Z3_Z3_Z11_Z14",4
"DP","0","FL","FT",NA,"Z3","Z3","Z2","Z2","Z5","Long",243,42,"Z3_Z3_Z11_Z14",4
"DP","0","FS",NA,NA,NA,NA,"Z4","Z4","Z5","In",245,43,"Z4_Z10_Z7_Z7_Z8_Z9_Z10_Z5_Z5_Z9_Z2",11
"F","1","BS","FS",NA,NA,"Z4","Z5","Z5","Z2","In",246,43,"Z4_Z10_Z7_Z7_Z8_Z9_Z10_Z5_Z5_Z9_Z2",11
"DP","0","FT","BS",NA,"Z4","Z5","Z2","Z3","Z2","In",247,43,"Z4_Z10_Z7_Z7_Z8_Z9_Z10_Z5_Z5_Z9_Z2",11
"F","1","FT","FT","Z4","Z5","Z2","Z2","Z2","Z3","In",248,43,"Z4_Z10_Z7_Z7_Z8_Z9_Z10_Z5_Z5_Z9_Z2",11
"DP","0","FT","FT","Z5","Z2","Z2","Z3","Z2","Z4","In",249,43,"Z4_Z10_Z7_Z7_Z8_Z9_Z10_Z5_Z5_Z9_Z2",11
"F","1","BT","FT","Z2","Z2","Z3","Z4","Z4","Z5","In",250,43,"Z4_Z10_Z7_Z7_Z8_Z9_Z10_Z5_Z5_Z9_Z2",11
"DP","0","BT","BT","Z2","Z3","Z4","Z5","Z5","Z5","In",251,43,"Z4_Z10_Z7_Z7_Z8_Z9_Z10_Z5_Z5_Z9_Z2",11
"F","1","BT","BT","Z3","Z4","Z5","Z5","Z5","Z5","In",252,43,"Z4_Z10_Z7_Z7_Z8_Z9_Z10_Z5_Z5_Z9_Z2",11
"DP","0","BT","BT","Z4","Z5","Z5","Z5","Z5","Z4","In",253,43,"Z4_Z10_Z7_Z7_Z8_Z9_Z10_Z5_Z5_Z9_Z2",11
"F","1","FT","BT","Z5","Z5","Z5","Z4","Z4","Z2","In",254,43,"Z4_Z10_Z7_Z7_Z8_Z9_Z10_Z5_Z5_Z9_Z2",11
"F","0","BS",NA,NA,NA,NA,"Z2","Z3","Z3","In",256,44,"Z2_Z8_Z7_Z8_Z7_Z8_Z12",7
"DP","1","FT","BS",NA,NA,"Z2","Z3","Z3","Z2","In",257,44,"Z2_Z8_Z7_Z8_Z7_Z8_Z12",7
"F","0","BS","FT",NA,"Z2","Z3","Z2","Z2","Z3","In",258,44,"Z2_Z8_Z7_Z8_Z7_Z8_Z12",7
"DP","1","FT","BS","Z2","Z3","Z2","Z3","Z2","Z2","In",259,44,"Z2_Z8_Z7_Z8_Z7_Z8_Z12",7
"F","0","BS","FT","Z3","Z2","Z3","Z2","Z2","Z3","In",260,44,"Z2_Z8_Z7_Z8_Z7_Z8_Z12",7
"DP","1","FT","BS","Z2","Z3","Z2","Z3","Z3","Z3","Long",261,44,"Z2_Z8_Z7_Z8_Z7_Z8_Z12",7
"F","0","FT",NA,NA,NA,NA,"Z4","Z4","Z4","In",263,45,"Z4_Z9_Z10_Z10_Z10_Z10_Z10_Z10_Z4_Z5",10
"DP","1","FT","FT",NA,NA,"Z4","Z4","Z4","Z5","In",264,45,"Z4_Z9_Z10_Z10_Z10_Z10_Z10_Z10_Z4_Z5",10
"F","0","BT","FT",NA,"Z4","Z4","Z5","Z5","Z5","In",265,45,"Z4_Z9_Z10_Z10_Z10_Z10_Z10_Z10_Z4_Z5",10
"DP","1","BT","BT","Z4","Z4","Z5","Z5","Z5","Z5","In",266,45,"Z4_Z9_Z10_Z10_Z10_Z10_Z10_Z10_Z4_Z5",10
"F","0","BS","BT","Z4","Z5","Z5","Z5","Z5","Z5","In",267,45,"Z4_Z9_Z10_Z10_Z10_Z10_Z10_Z10_Z4_Z5",10
"DP","1","BT","BS","Z5","Z5","Z5","Z5","Z5","Z5","In",268,45,"Z4_Z9_Z10_Z10_Z10_Z10_Z10_Z10_Z4_Z5",10
"F","0","BS","BT","Z5","Z5","Z5","Z5","Z5","Z5","In",269,45,"Z4_Z9_Z10_Z10_Z10_Z10_Z10_Z10_Z4_Z5",10
"DP","1","BS","BS","Z5","Z5","Z5","Z5","Z5","Z4","In",270,45,"Z4_Z9_Z10_Z10_Z10_Z10_Z10_Z10_Z4_Z5",10
"F","0","FV","BS","Z5","Z5","Z5","Z4","Z4","Z5","In",271,45,"Z4_Z9_Z10_Z10_Z10_Z10_Z10_Z10_Z4_Z5",10
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",273,46,"Z2_Z12_Z14_Z9_Z7",5
"DP","1","FT","FT",NA,NA,"Z2","Z3","Z3","Z5","In",274,46,"Z2_Z12_Z14_Z9_Z7",5
"F","0","BS","FT",NA,"Z2","Z3","Z5","Z5","Z4","In",275,46,"Z2_Z12_Z14_Z9_Z7",5
"DP","1","FT","BS","Z2","Z3","Z5","Z4","Z4","Z2","Wide",276,46,"Z2_Z12_Z14_Z9_Z7",5
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",278,47,"Z3_Z4_Z11_Z19_Z5",5
"DP","1","FT","BS",NA,NA,"Z3","Z4","Z4","Z2","In",279,47,"Z3_Z4_Z11_Z19_Z5",5
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",283,48,"Z5_Z13_Z5_Z6_Z7_Z5_Z3",7
"DP","1","FT","BS",NA,NA,"Z5","Z4","Z4","Z5","In",284,48,"Z5_Z13_Z5_Z6_Z7_Z5_Z3",7
"F","0","BS","FT",NA,"Z5","Z4","Z5","Z5","Z6","In",285,48,"Z5_Z13_Z5_Z6_Z7_Z5_Z3",7
"DP","1","BT","BS","Z5","Z4","Z5","Z6","Z6","Z2","In",286,48,"Z5_Z13_Z5_Z6_Z7_Z5_Z3",7
"F","0","FS","BT","Z4","Z5","Z6","Z2","Z2","Z5","In",287,48,"Z5_Z13_Z5_Z6_Z7_Z5_Z3",7
"DP","1","FO","FS","Z5","Z6","Z2","Z5","Z6","Z3","In",288,48,"Z5_Z13_Z5_Z6_Z7_Z5_Z3",7
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z3","In",290,49,"Z3_Z8_Z5_Z1_Z10",5
"DP","1","FT","BS",NA,NA,"Z3","Z3","Z3","Z5","In",291,49,"Z3_Z8_Z5_Z1_Z10",5
"F","0","BS","FT",NA,"Z3","Z3","Z5","Z4","Z1","In",292,49,"Z3_Z8_Z5_Z1_Z10",5
"DP","1","FT","BS","Z3","Z3","Z5","Z1","Z1","Z5","In",293,49,"Z3_Z8_Z5_Z1_Z10",5
"DP","0","FS",NA,NA,NA,NA,"Z5","Z5","Z4","In",297,51,"Z5_Z9_Z8_Z4",4
"F","1","FT","FS",NA,NA,"Z5","Z4","Z4","Z3","In",298,51,"Z5_Z9_Z8_Z4",4
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",301,52,"Z3_Z9_Z5_Z10_Z13",5
"DP","1","FT","BS",NA,NA,"Z3","Z4","Z4","Z5","In",302,52,"Z3_Z9_Z5_Z10_Z13",5
"F","0","BT","FT",NA,"Z3","Z4","Z5","Z5","Z5","In",303,52,"Z3_Z9_Z5_Z10_Z13",5
"DP","1","BT","BT","Z3","Z4","Z5","Z5","Z5","Z4","Long",304,52,"Z3_Z9_Z5_Z10_Z13",5
"F","0","FT",NA,NA,NA,NA,"Z5","Z5","Z5","In",306,53,"Z5_Z10_Z7_Z10_Z13_Z8_Z7",7
"DP","1","BT","FT",NA,NA,"Z5","Z5","Z5","Z2","In",307,53,"Z5_Z10_Z7_Z10_Z13_Z8_Z7",7
"F","0","FT","BT",NA,"Z5","Z5","Z2","Z3","Z5","In",308,53,"Z5_Z10_Z7_Z10_Z13_Z8_Z7",7
"DP","1","BT","FT","Z5","Z5","Z2","Z5","Z5","Z4","In",309,53,"Z5_Z10_Z7_Z10_Z13_Z8_Z7",7
"F","0","FT","BT","Z5","Z2","Z5","Z4","Z4","Z3","In",310,53,"Z5_Z10_Z7_Z10_Z13_Z8_Z7",7
"DP","1","FT","FT","Z2","Z5","Z4","Z3","Z3","Z2","Wide",311,53,"Z5_Z10_Z7_Z10_Z13_Z8_Z7",7
"F","0","FT",NA,NA,NA,NA,"Z5","Z5","Z3","In",313,54,"Z5_Z12_Z2_Z7_Z13_Z10",6
"DP","1","FT","FT",NA,NA,"Z5","Z3","Z3","Z2","In",314,54,"Z5_Z12_Z2_Z7_Z13_Z10",6
"F","0","FT","FT",NA,"Z5","Z3","Z2","Z2","Z2","In",315,54,"Z5_Z12_Z2_Z7_Z13_Z10",6
"DP","1","FT","FT","Z5","Z3","Z2","Z2","Z2","Z4","In",316,54,"Z5_Z12_Z2_Z7_Z13_Z10",6
"F","0","BS","FT","Z3","Z2","Z2","Z4","Z4","Z5","Wide",317,54,"Z5_Z12_Z2_Z7_Z13_Z10",6
"DP","0","BT",NA,NA,NA,NA,"Z2","Z2","Z3","In",319,55,"Z2_Z8_Z7_Z7_Z10_Z5_Z10_Z3_Z5_Z6",10
"F","1","FT","BT",NA,NA,"Z2","Z3","Z3","Z2","In",320,55,"Z2_Z8_Z7_Z7_Z10_Z5_Z10_Z3_Z5_Z6",10
"DP","0","FT","FT",NA,"Z2","Z3","Z2","Z2","Z2","In",321,55,"Z2_Z8_Z7_Z7_Z10_Z5_Z10_Z3_Z5_Z6",10
"F","1","FT","FT","Z2","Z3","Z2","Z2","Z2","Z5","In",322,55,"Z2_Z8_Z7_Z7_Z10_Z5_Z10_Z3_Z5_Z6",10
"DP","0","BT","FT","Z3","Z2","Z2","Z5","Z5","Z5","In",323,55,"Z2_Z8_Z7_Z7_Z10_Z5_Z10_Z3_Z5_Z6",10
"F","1","BS","BT","Z2","Z2","Z5","Z5","Z5","Z5","In",324,55,"Z2_Z8_Z7_Z7_Z10_Z5_Z10_Z3_Z5_Z6",10
"DP","0","BT","BS","Z2","Z5","Z5","Z5","Z5","Z3","In",325,55,"Z2_Z8_Z7_Z7_Z10_Z5_Z10_Z3_Z5_Z6",10
"F","1","FV","BT","Z5","Z5","Z5","Z3","Z3","Z5","In",326,55,"Z2_Z8_Z7_Z7_Z10_Z5_Z10_Z3_Z5_Z6",10
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z5","In",329,56,"Z5_Z5_Z9_Z5_Z9_Z8_Z8_Z14_Z8_Z2",10
"F","1","BT","BT",NA,NA,"Z5","Z5","Z5","Z4","In",330,56,"Z5_Z5_Z9_Z5_Z9_Z8_Z8_Z14_Z8_Z2",10
"DP","0","BT","BT",NA,"Z5","Z5","Z4","Z5","Z5","In",331,56,"Z5_Z5_Z9_Z5_Z9_Z8_Z8_Z14_Z8_Z2",10
"F","1","BS","BT","Z5","Z5","Z4","Z5","Z5","Z4","In",332,56,"Z5_Z5_Z9_Z5_Z9_Z8_Z8_Z14_Z8_Z2",10
"DP","0","FT","BS","Z5","Z4","Z5","Z4","Z4","Z3","In",333,56,"Z5_Z5_Z9_Z5_Z9_Z8_Z8_Z14_Z8_Z2",10
"F","1","FT","FT","Z4","Z5","Z4","Z3","Z3","Z3","In",334,56,"Z5_Z5_Z9_Z5_Z9_Z8_Z8_Z14_Z8_Z2",10
"DP","0","FT","FT","Z5","Z4","Z3","Z3","Z2","Z5","In",335,56,"Z5_Z5_Z9_Z5_Z9_Z8_Z8_Z14_Z8_Z2",10
"F","1","BS","FT","Z4","Z3","Z3","Z5","Z5","Z3","In",336,56,"Z5_Z5_Z9_Z5_Z9_Z8_Z8_Z14_Z8_Z2",10
"DP","0","FT","BS","Z3","Z3","Z5","Z3","Z3","Z2","Wide",337,56,"Z5_Z5_Z9_Z5_Z9_Z8_Z8_Z14_Z8_Z2",10
"DP","0","FS",NA,NA,NA,NA,"Z1","Z2","Z6","In",339,57,"Z1_Z6_Z7",3
"F","1","BS","FS",NA,NA,"Z1","Z6","Z5","Z2","In",340,57,"Z1_Z6_Z7",3
"DP","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",342,58,"Z3_Z4_Z10_Z1_Z7",5
"F","1","BS","BS",NA,NA,"Z3","Z4","Z4","Z5","In",343,58,"Z3_Z4_Z10_Z1_Z7",5
"DP","0","BS","BS",NA,"Z3","Z4","Z5","Z5","Z1","In",344,58,"Z3_Z4_Z10_Z1_Z7",5
"F","1","FV","BS","Z3","Z4","Z5","Z1","Z1","Z2","In",345,58,"Z3_Z4_Z10_Z1_Z7",5
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z3","In",347,59,"Z3_Z8_Z10_Z7_Z8_Z8_Z10_Z13",8
"DP","1","FT","BS",NA,NA,"Z3","Z3","Z3","Z5","In",348,59,"Z3_Z8_Z10_Z7_Z8_Z8_Z10_Z13",8
"F","0","BT","FT",NA,"Z3","Z3","Z5","Z5","Z2","In",349,59,"Z3_Z8_Z10_Z7_Z8_Z8_Z10_Z13",8
"DP","1","FT","BT","Z3","Z3","Z5","Z2","Z2","Z3","In",350,59,"Z3_Z8_Z10_Z7_Z8_Z8_Z10_Z13",8
"F","0","FT","FT","Z3","Z5","Z2","Z3","Z2","Z3","In",351,59,"Z3_Z8_Z10_Z7_Z8_Z8_Z10_Z13",8
"DP","1","FT","FT","Z5","Z2","Z3","Z3","Z2","Z5","In",352,59,"Z3_Z8_Z10_Z7_Z8_Z8_Z10_Z13",8
"F","0","BS","FT","Z2","Z3","Z3","Z5","Z4","Z4","Long",353,59,"Z3_Z8_Z10_Z7_Z8_Z8_Z10_Z13",8
